,Season,Team,W,G,L,W%,FG%,2P%,3P%,FT%,TS%,eFG%,MP/G,FG/G,FGA/G,2P/G,2PA/G,3P/G,3PA/G,FT/G,FTA/G,ORB/G,DRB/G,TRB/G,AST/G,STL/G,BLK/G,TOV/G,PF/G,PTS/G
1006,1998,PHI,28,50,22,0.56,0.426,0.444,0.264,0.722,0.494,43.909,243.0,33.12,77.66,31.16,70.24,1.96,7.42,21.46,29.72,14.58,28.56,43.14,18.68,10.84,5.42,16.44,23.04,89.66
1007,1994,DET,28,82,54,0.341,0.461,0.49,0.354,0.741,0.538,49.857,240.609756097561,37.31707317073171,80.89024390243902,31.29268292682927,63.86585365853659,6.024390243902439,17.024390243902438,17.548780487804876,23.670731707317074,11.682926829268293,26.878048780487806,38.5609756097561,22.829268292682926,8.597560975609756,5.121951219512195,16.073170731707318,26.23170731707317,98.20731707317073
1008,1993,SAC,28,82,54,0.341,0.452,0.464,0.353,0.731,0.516,47.068,240.91463414634146,38.76829268292683,85.6951219512195,35.63414634146341,76.8048780487805,3.1341463414634148,8.890243902439025,20.4390243902439,27.951219512195124,13.682926829268293,28.646341463414632,42.329268292682926,24.74390243902439,8.158536585365853,4.329268292682927,16.25609756097561,24.134146341463413,101.10975609756098
1009,1992,MIL,28,82,54,0.341,0.472,0.494,0.333,0.742,0.535,49.451,240.609756097561,39.853658536585364,84.4390243902439,36.048780487804876,73.02439024390245,3.8048780487804876,11.414634146341463,18.829268292682926,25.378048780487806,12.804878048780488,25.76829268292683,38.573170731707314,25.414634146341463,10.524390243902438,4.7926829268292686,16.621951219512194,24.121951219512194,102.34146341463415
1010,1990,DAL,28,82,54,0.341,0.471,0.485,0.322,0.761,0.528,48.498,241.52439024390245,39.573170731707314,84.02439024390245,37.21951219512195,76.70731707317073,2.3536585365853657,7.317073170731708,18.4390243902439,24.21951219512195,12.0,28.78048780487805,40.78048780487805,22.20731707317073,7.085365853658536,4.841463414634147,14.463414634146341,22.4390243902439,99.9390243902439
1011,1988,IND,28,82,54,0.341,0.487,0.503,0.328,0.789,0.552,50.194,242.1341463414634,41.28048780487805,84.6951219512195,38.81707317073171,77.1951219512195,2.4634146341463414,7.5,21.890243902439025,27.74390243902439,12.987804878048781,30.451219512195124,43.4390243902439,24.536585365853657,6.865853658536586,5.097560975609756,18.865853658536587,25.670731707317074,106.91463414634147
1012,1987,PHO,28,82,54,0.341,0.486,0.494,0.331,0.764,0.538,49.439,240.609756097561,43.30487804878049,89.04878048780488,41.86585365853659,84.6951219512195,1.4390243902439024,4.353658536585366,20.5,26.829268292682926,13.573170731707316,29.01219512195122,42.58536585365854,28.4390243902439,8.231707317073171,4.304878048780488,17.23170731707317,24.9390243902439,108.54878048780488
1013,1986,SAS,28,82,54,0.341,0.474,0.484,0.29,0.742,0.525,48.156,241.52439024390245,43.073170731707314,90.92682926829268,41.646341463414636,86.01219512195122,1.4268292682926829,4.914634146341464,20.74390243902439,27.951219512195124,15.670731707317072,28.621951219512194,44.292682926829265,27.073170731707318,9.585365853658537,3.9634146341463414,17.146341463414632,23.536585365853657,108.3170731707317
1014,1983,CLE,28,82,54,0.341,0.465,0.47,0.262,0.743,0.512,46.785,242.1341463414634,41.0,88.1951219512195,40.47560975609756,86.1951219512195,0.524390243902439,2.0,19.74390243902439,26.5609756097561,14.792682926829269,29.121951219512194,43.91463414634146,23.536585365853657,7.682926829268292,4.573170731707317,16.24390243902439,26.902439024390244,102.26829268292683
1015,1982,CHI,28,82,54,0.341,0.48,0.487,0.215,0.737,0.532,48.277,242.7439024390244,43.13414634146341,89.91463414634147,42.58536585365854,87.36585365853658,0.5487804878048781,2.548780487804878,24.182926829268293,32.80487804878049,15.451219512195122,30.817073170731707,46.26829268292683,25.4390243902439,8.121951219512194,4.878048780487805,21.25609756097561,26.73170731707317,111.0
1016,1981,DAL,28,82,54,0.341,0.469,0.474,0.289,0.735,0.519,47.308,240.609756097561,41.34146341463415,88.09756097560975,40.670731707317074,85.78048780487805,0.6707317073170732,2.317073170731707,21.21951219512195,28.853658536585368,14.792682926829269,27.170731707317074,41.96341463414634,25.817073170731707,6.902439024390244,3.817073170731707,16.0609756097561,26.74390243902439,104.57317073170732
1017,1980,CLE,28,82,54,0.341,0.467,0.473,0.289,0.778,0.513,47.207,241.21951219512195,43.36585365853659,92.79268292682927,42.48780487804878,89.7560975609756,0.8780487804878049,3.0365853658536586,18.121951219512194,23.28048780487805,15.341463414634147,27.353658536585368,42.69512195121951,24.475609756097562,7.7073170731707314,3.926829268292683,17.024390243902438,24.329268292682926,105.73170731707317
1018,1980,UTA,28,82,54,0.341,0.488,0.494,0.258,0.767,0.536,49.128,240.609756097561,40.63414634146341,83.23170731707317,40.1219512195122,81.2439024390244,0.5121951219512195,1.9878048780487805,19.451219512195124,25.365853658536587,11.731707317073171,28.353658536585368,40.08536585365854,23.75609756097561,7.7682926829268295,4.7073170731707314,17.353658536585368,25.73170731707317,101.23170731707317
1019,2023,MEM,27,82,55,0.329,0.435,0.502,0.346,0.764,0.543,50.906,241.21951219512195,38.353658536585364,88.17073170731707,25.29268292682927,50.40243902439025,13.060975609756097,37.76829268292683,16.048780487804876,21.0,10.926829268292684,31.682926829268293,42.609756097560975,24.695121951219512,8.207317073170731,6.109756097560975,15.073170731707316,19.0609756097561,105.8170731707317
1020,2022,CHO,27,82,55,0.329,0.457,0.528,0.33,0.749,0.55,51.605,241.82926829268294,41.28048780487805,90.40243902439025,30.536585365853657,57.853658536585364,10.74390243902439,32.548780487804876,17.646341463414632,23.573170731707318,10.987804878048781,33.548780487804876,44.53658536585366,25.146341463414632,7.7317073170731705,5.182926829268292,14.195121951219512,20.25609756097561,110.95121951219512
1021,2021,POR,27,82,55,0.329,0.442,0.513,0.346,0.76,0.55,51.547,240.609756097561,38.548780487804876,87.1219512195122,25.829268292682926,50.329268292682926,12.71951219512195,36.792682926829265,16.414634146341463,21.597560975609756,10.414634146341463,32.451219512195124,42.86585365853659,22.926829268292682,8.012195121951219,4.463414634146342,14.475609756097562,21.073170731707318,106.23170731707317
1022,2020,TOR,27,72,45,0.375,0.448,0.512,0.368,0.815,0.567,52.945,240.34722222222223,39.708333333333336,88.65277777777777,25.25,49.333333333333336,14.458333333333334,39.31944444444444,17.38888888888889,21.333333333333332,9.444444444444445,32.138888888888886,41.583333333333336,24.09722222222222,8.583333333333334,5.402777777777778,13.222222222222221,21.194444444444443,111.26388888888889
1023,2017,CHI,27,82,55,0.329,0.435,0.478,0.355,0.759,0.529,49.732,242.1341463414634,38.65853658536585,88.84146341463415,27.609756097560975,57.75609756097561,11.048780487804878,31.085365853658537,14.560975609756097,19.195121951219512,9.634146341463415,35.03658536585366,44.670731707317074,23.451219512195124,7.634146341463414,3.524390243902439,13.987804878048781,19.158536585365855,102.92682926829268
1024,2017,SAC,27,82,55,0.329,0.45,0.479,0.375,0.735,0.529,50.234,240.91463414634146,38.76829268292683,86.13414634146342,29.76829268292683,62.146341463414636,9.0,23.98780487804878,12.292682926829269,16.71951219512195,9.475609756097562,31.4390243902439,40.91463414634146,21.5609756097561,7.841463414634147,4.146341463414634,13.71951219512195,19.98780487804878,98.82926829268293
1025,2013,LAL,27,82,55,0.329,0.45,0.478,0.381,0.757,0.542,50.516,240.3048780487805,38.28048780487805,85.1219512195122,28.841463414634145,60.34146341463415,9.439024390243903,24.78048780487805,16.951219512195124,22.378048780487806,9.085365853658537,31.951219512195124,41.03658536585366,24.463414634146343,7.451219512195122,5.439024390243903,15.109756097560975,19.841463414634145,102.95121951219512
1026,2012,NOH,27,82,55,0.329,0.448,0.473,0.363,0.776,0.528,48.907,241.21951219512195,36.03658536585366,80.35365853658537,29.51219512195122,62.3780487804878,6.524390243902439,17.975609756097562,15.475609756097562,19.951219512195124,12.048780487804878,29.585365853658537,41.63414634146341,20.98780487804878,6.341463414634147,5.365853658536586,14.548780487804878,20.402439024390244,94.07317073170732
1027,2009,DET,27,82,55,0.329,0.445,0.474,0.314,0.728,0.515,47.364,241.21951219512195,35.853658536585364,80.51219512195122,31.29268292682927,66.0,4.560975609756097,14.512195121951219,17.74390243902439,24.365853658536587,12.841463414634147,27.341463414634145,40.18292682926829,19.402439024390244,7.2682926829268295,3.817073170731707,13.414634146341463,22.21951219512195,94.01219512195122
1028,2009,PHI,27,82,55,0.329,0.46,0.491,0.343,0.756,0.534,49.568,241.52439024390245,37.646341463414636,81.78048780487805,31.865853658536587,64.9390243902439,5.780487804878049,16.841463414634145,16.658536585365855,22.048780487804876,11.475609756097562,29.524390243902438,41.0,21.01219512195122,8.134146341463415,5.353658536585366,14.536585365853659,20.451219512195124,97.73170731707317
1029,2005,TOR,27,82,55,0.329,0.454,0.479,0.375,0.791,0.548,49.962,243.35365853658536,36.74390243902439,80.96341463414635,29.329268292682926,61.207317073170735,7.414634146341464,19.75609756097561,20.158536585365855,25.475609756097562,10.536585365853659,27.9390243902439,38.47560975609756,19.426829268292682,6.451219512195122,3.317073170731707,13.060975609756097,23.963414634146343,101.0609756097561
1030,2004,POR,27,82,55,0.329,0.451,0.471,0.362,0.725,0.524,48.365,240.609756097561,35.31707317073171,78.3170731707317,30.195121951219512,64.15853658536585,5.121951219512195,14.158536585365853,17.182926829268293,23.70731707317073,11.829268292682928,29.317073170731707,41.146341463414636,21.0,7.109756097560975,6.634146341463414,15.951219512195122,20.76829268292683,92.9390243902439
1031,2002,LAC,27,82,55,0.329,0.437,0.46,0.331,0.75,0.516,46.687,240.91463414634146,34.573170731707314,79.14634146341463,29.817073170731707,64.78048780487805,4.7560975609756095,14.365853658536585,19.914634146341463,26.548780487804876,12.292682926829269,30.024390243902438,42.31707317073171,19.573170731707318,7.0,5.621951219512195,15.74390243902439,21.75609756097561,93.8170731707317
1032,2001,DEN,27,82,55,0.329,0.424,0.446,0.329,0.744,0.495,45.509,241.52439024390245,35.548780487804876,83.78048780487805,30.390243902439025,68.10975609756098,5.158536585365853,15.670731707317072,15.926829268292684,21.414634146341463,13.621951219512194,28.170731707317074,41.792682926829265,22.158536585365855,7.475609756097561,5.634146341463414,14.695121951219512,22.841463414634145,92.1829268292683
1033,1998,NYK,27,50,23,0.54,0.435,0.45,0.353,0.732,0.509,46.274,242.0,32.2,74.08,28.04,62.3,4.16,11.78,17.84,24.36,11.02,30.2,41.22,19.26,7.9,5.24,16.08,22.8,86.4
1034,1998,PHO,27,50,23,0.54,0.449,0.465,0.372,0.76,0.526,48.139,241.0,35.94,80.08,30.72,66.04,5.22,14.04,18.48,24.3,11.96,28.36,40.32,24.98,8.88,4.0,13.62,20.44,95.58
1035,1998,SAC,27,50,23,0.54,0.445,0.484,0.308,0.683,0.514,47.899,244.0,38.36,86.14,32.56,67.28,5.8,18.86,17.66,25.86,14.12,31.46,45.58,22.58,8.88,4.64,16.84,20.32,100.18
1036,1997,SAC,27,82,55,0.329,0.442,0.455,0.351,0.687,0.502,46.357,240.609756097561,36.0609756097561,81.51219512195122,32.609756097560975,71.6829268292683,3.451219512195122,9.829268292682928,17.5609756097561,25.5609756097561,13.341463414634147,28.097560975609756,41.4390243902439,22.390243902439025,7.2682926829268295,5.121951219512195,15.5,22.073170731707318,93.13414634146342
1037,1993,LAC,27,82,55,0.329,0.467,0.488,0.303,0.709,0.521,48.429,241.21951219512195,40.76829268292683,87.35365853658537,37.69512195121951,77.21951219512195,3.073170731707317,10.134146341463415,18.402439024390244,25.951219512195124,13.658536585365853,29.390243902439025,43.048780487804876,26.451219512195124,9.841463414634147,5.134146341463414,17.975609756097562,21.573170731707318,103.01219512195122
1038,1988,SAC,27,82,55,0.329,0.457,0.468,0.373,0.77,0.523,47.823,241.21951219512195,41.0,89.64634146341463,37.25609756097561,79.59756097560975,3.7439024390243905,10.048780487804878,19.75609756097561,25.658536585365855,13.914634146341463,29.926829268292682,43.84146341463415,24.024390243902438,7.609756097560975,4.987804878048781,16.70731707317073,22.890243902439025,105.5
1039,1983,CHI,27,82,55,0.329,0.474,0.479,0.171,0.746,0.526,47.547,243.65853658536585,40.30487804878049,85.02439024390245,40.0609756097561,83.59756097560975,0.24390243902439024,1.4268292682926829,22.817073170731707,30.585365853658537,13.914634146341463,28.048780487804876,41.96341463414634,25.548780487804876,8.378048780487806,5.536585365853658,19.24390243902439,26.78048780487805,103.67073170731707
1040,2016,LAL,26,82,56,0.317,0.45,0.493,0.346,0.754,0.537,50.098,240.3048780487805,39.31707317073171,87.36585365853658,30.414634146341463,61.63414634146341,8.902439024390244,25.73170731707317,17.036585365853657,22.597560975609756,11.378048780487806,32.146341463414636,43.52439024390244,20.926829268292682,8.21951219512195,3.902439024390244,15.158536585365853,20.70731707317073,104.57317073170732
1041,2011,MIN,26,66,40,0.394,0.433,0.469,0.332,0.771,0.524,47.69,241.5151515151515,35.68181818181818,82.33333333333333,28.515151515151516,60.77272727272727,7.166666666666667,21.560606060606062,19.40909090909091,25.181818181818183,12.075757575757576,31.651515151515152,43.72727272727273,19.545454545454547,6.606060606060606,4.4393939393939394,15.166666666666666,18.363636363636363,97.93939393939394
1042,2009,GSW,26,82,56,0.317,0.469,0.499,0.375,0.782,0.557,51.388,240.609756097561,40.59756097560975,86.51219512195122,32.8780487804878,65.9390243902439,7.719512195121951,20.573170731707318,19.890243902439025,25.426829268292682,9.182926829268293,29.23170731707317,38.41463414634146,22.426829268292682,9.28048780487805,4.146341463414634,14.682926829268293,23.0,108.8048780487805
1043,2009,WAS,26,82,56,0.317,0.449,0.471,0.353,0.762,0.524,48.119,241.82926829268294,36.68292682926829,81.70731707317073,31.414634146341463,66.76829268292683,5.2682926829268295,14.939024390243903,17.609756097560975,23.109756097560975,11.78048780487805,29.975609756097562,41.75609756097561,18.98780487804878,6.012195121951219,5.134146341463414,14.865853658536585,21.365853658536587,96.2439024390244
1044,2007,MIL,26,82,56,0.317,0.449,0.474,0.344,0.733,0.522,48.213,242.1341463414634,36.90243902439025,82.2560975609756,31.390243902439025,66.2439024390244,5.512195121951219,16.01219512195122,17.70731707317073,24.146341463414632,12.865853658536585,28.817073170731707,41.68292682926829,21.463414634146343,6.634146341463414,4.402439024390244,14.75609756097561,21.317073170731707,97.02439024390245
1045,2005,ATL,26,82,56,0.317,0.454,0.472,0.367,0.75,0.534,48.615,242.4390243902439,35.926829268292686,79.21951219512195,30.75609756097561,65.14634146341463,5.170731707317073,14.073170731707316,20.195121951219512,26.914634146341463,13.036585365853659,27.21951219512195,40.25609756097561,19.817073170731707,7.158536585365853,4.804878048780488,15.658536585365853,25.048780487804876,97.21951219512195
1046,2005,CHA,26,82,56,0.317,0.433,0.454,0.339,0.729,0.509,46.398,242.7439024390244,36.109756097560975,83.45121951219512,30.890243902439025,68.07317073170732,5.219512195121951,15.378048780487806,19.426829268292682,26.658536585365855,12.073170731707316,27.682926829268293,39.75609756097561,20.9390243902439,10.024390243902438,4.317073170731708,14.231707317073171,23.902439024390244,96.86585365853658
1047,2004,UTA,26,82,56,0.317,0.449,0.465,0.328,0.757,0.522,46.866,241.21951219512195,34.48780487804878,76.84146341463415,31.4390243902439,67.54878048780488,3.048780487804878,9.292682926829269,20.963414634146343,27.70731707317073,12.768292682926829,27.353658536585368,40.1219512195122,22.26829268292683,6.597560975609756,4.560975609756097,15.75609756097561,26.695121951219512,92.98780487804878
1048,2000,NJN,26,82,56,0.317,0.425,0.443,0.333,0.759,0.504,45.214,240.609756097561,33.91463414634146,79.8780487804878,29.51219512195122,66.65853658536585,4.402439024390244,13.21951219512195,19.865853658536587,26.170731707317074,11.085365853658537,28.5,39.58536585365854,19.548780487804876,7.914634146341464,4.963414634146342,14.731707317073171,24.170731707317074,92.09756097560975
1049,1998,CHH,26,50,24,0.52,0.449,0.47,0.365,0.747,0.537,48.548,243.0,33.42,74.36,28.06,59.66,5.36,14.7,20.68,27.68,9.6,29.86,39.46,22.2,8.86,4.94,15.92,22.02,92.88
1050,1996,NJN,26,82,56,0.317,0.422,0.439,0.353,0.74,0.499,45.635,241.21951219512195,36.51219512195122,86.47560975609755,30.609756097560975,69.7560975609756,5.902439024390244,16.71951219512195,18.317073170731707,24.76829268292683,17.195121951219512,28.975609756097562,46.170731707317074,21.048780487804876,8.25609756097561,5.865853658536586,15.731707317073171,22.74390243902439,97.2439024390244
1051,1995,DAL,26,82,56,0.317,0.42,0.443,0.36,0.722,0.507,46.986,243.0487804878049,38.09756097560975,90.6219512195122,29.134146341463413,65.7560975609756,8.963414634146341,24.865853658536587,17.390243902439025,24.085365853658537,17.170731707317074,29.01219512195122,46.18292682926829,23.329268292682926,7.829268292682927,4.170731707317073,15.487804878048781,22.390243902439025,102.54878048780488
1052,1995,MIN,26,82,56,0.317,0.459,0.479,0.326,0.777,0.535,48.04,241.21951219512195,36.26829268292683,79.03658536585365,32.86585365853659,68.58536585365853,3.402439024390244,10.451219512195122,21.914634146341463,28.21951219512195,12.012195121951219,27.695121951219512,39.707317073170735,22.76829268292683,7.926829268292683,5.865853658536586,17.390243902439025,24.317073170731707,97.85365853658537
1053,1994,GSW,26,82,56,0.317,0.468,0.507,0.341,0.704,0.547,50.778,242.7439024390244,39.23170731707317,83.8170731707317,32.573170731707314,64.28048780487805,6.658536585365853,19.536585365853657,20.573170731707318,29.20731707317073,13.426829268292684,28.914634146341463,42.34146341463415,24.597560975609756,7.914634146341464,4.7682926829268295,18.25609756097561,22.0,105.6951219512195
1054,1992,PHI,26,82,56,0.317,0.456,0.472,0.351,0.786,0.53,47.915,243.0487804878049,39.329268292682926,86.28048780487805,35.30487804878049,74.8048780487805,4.024390243902439,11.475609756097562,21.658536585365855,27.548780487804876,12.573170731707316,29.646341463414632,42.21951219512195,24.853658536585368,8.195121951219512,6.902439024390244,16.609756097560975,19.5609756097561,104.34146341463415
1055,1990,CHH,26,82,56,0.317,0.467,0.477,0.314,0.779,0.526,47.654,241.52439024390245,40.073170731707314,85.76829268292683,38.47560975609756,80.6829268292683,1.5975609756097562,5.085365853658536,21.036585365853657,27.0,12.524390243902438,26.829268292682926,39.353658536585364,24.621951219512194,9.25609756097561,3.707317073170732,15.731707317073171,23.73170731707317,102.78048780487805
1056,1990,NJN,26,82,56,0.317,0.444,0.458,0.275,0.739,0.5,45.469,241.82926829268294,40.3780487804878,90.96341463414635,38.41463414634146,83.8170731707317,1.9634146341463414,7.146341463414634,20.21951219512195,27.378048780487806,17.073170731707318,28.634146341463413,45.707317073170735,21.73170731707317,9.121951219512194,7.317073170731708,17.353658536585368,23.829268292682926,102.9390243902439
1057,1988,NJN,26,82,56,0.317,0.461,0.473,0.329,0.731,0.517,47.419,241.52439024390245,40.646341463414636,88.1219512195122,38.36585365853659,81.1951219512195,2.2804878048780486,6.926829268292683,20.158536585365855,27.5609756097561,14.682926829268293,29.5,44.18292682926829,21.865853658536587,9.426829268292684,5.2560975609756095,17.670731707317074,23.975609756097562,103.73170731707317
1058,1985,IND,26,82,56,0.317,0.481,0.488,0.161,0.739,0.525,48.287,240.91463414634146,41.96341463414634,87.1951219512195,41.68292682926829,85.45121951219512,0.2804878048780488,1.7439024390243902,19.682926829268293,26.621951219512194,13.878048780487806,31.865853658536587,45.74390243902439,26.329268292682926,8.036585365853659,4.646341463414634,18.475609756097562,26.036585365853657,103.89024390243902
1059,1983,IND,26,82,56,0.317,0.483,0.491,0.232,0.766,0.531,48.682,241.21951219512195,42.03658536585366,86.95121951219512,41.451219512195124,84.42682926829268,0.5853658536585366,2.524390243902439,19.804878048780488,25.841463414634145,12.21951219512195,29.24390243902439,41.46341463414634,26.451219512195124,10.170731707317072,4.853658536585366,18.597560975609756,25.134146341463413,104.46341463414635
1060,2023,TOR,25,82,57,0.305,0.471,0.543,0.347,0.756,0.566,53.521,241.52439024390245,42.26829268292683,89.70731707317073,30.78048780487805,56.63414634146341,11.487804878048781,33.073170731707314,16.329268292682926,21.609756097560975,10.865853658536585,31.79268292682927,42.65853658536585,28.475609756097562,7.7317073170731705,4.7317073170731705,13.987804878048781,18.402439024390244,112.35365853658537
1061,2021,IND,25,82,57,0.305,0.463,0.541,0.344,0.768,0.564,53.1,242.4390243902439,41.4390243902439,89.48780487804878,29.28048780487805,54.13414634146341,12.158536585365853,35.353658536585364,16.426829268292682,21.390243902439025,11.28048780487805,32.573170731707314,43.853658536585364,25.378048780487806,7.097560975609756,5.573170731707317,14.426829268292684,20.426829268292682,111.46341463414635
1062,2019,WAS,25,72,47,0.347,0.457,0.506,0.368,0.788,0.562,52.292,241.04166666666666,41.52777777777778,90.88888888888889,29.52777777777778,58.31944444444444,12.0,32.56944444444444,19.36111111111111,24.583333333333332,10.166666666666666,31.875,42.041666666666664,25.01388888888889,7.972222222222222,4.291666666666667,14.166666666666666,22.694444444444443,114.41666666666667
1063,2017,ORL,25,82,57,0.305,0.452,0.504,0.351,0.757,0.545,51.179,240.609756097561,38.80487804878049,85.8780487804878,28.51219512195122,56.548780487804876,10.292682926829269,29.329268292682926,15.5,20.463414634146343,8.804878048780488,32.829268292682926,41.63414634146341,23.426829268292682,7.585365853658536,4.878048780487805,14.536585365853659,19.25609756097561,103.40243902439025
1064,2014,ORL,25,82,57,0.305,0.453,0.486,0.347,0.729,0.524,49.367,240.91463414634146,37.51219512195122,82.82926829268293,30.75609756097561,63.34146341463415,6.7560975609756095,19.48780487804878,13.914634146341463,19.085365853658537,10.024390243902438,31.79268292682927,41.81707317073171,20.634146341463413,7.890243902439025,3.8292682926829267,14.890243902439025,20.902439024390244,95.6951219512195
1065,2013,BOS,25,82,57,0.305,0.435,0.47,0.333,0.777,0.517,47.704,240.609756097561,36.53658536585366,83.9390243902439,29.524390243902438,62.853658536585364,7.012195121951219,21.085365853658537,16.158536585365855,20.804878048780488,11.951219512195122,30.548780487804876,42.5,21.048780487804876,7.121951219512195,4.182926829268292,15.378048780487806,21.25609756097561,96.2439024390244
1066,2013,UTA,25,82,57,0.305,0.444,0.474,0.344,0.747,0.523,48.444,241.21951219512195,35.98780487804878,81.1219512195122,29.365853658536587,61.890243902439025,6.621951219512195,19.23170731707317,16.414634146341463,21.98780487804878,11.024390243902438,30.20731707317073,41.23170731707317,20.29268292682927,6.951219512195122,4.463414634146342,14.634146341463415,20.71951219512195,95.01219512195122
1067,2012,PHO,25,82,57,0.305,0.443,0.473,0.33,0.744,0.512,47.723,241.52439024390245,37.329268292682926,84.35365853658537,31.475609756097562,66.60975609756098,5.853658536585366,17.74390243902439,14.670731707317072,19.73170731707317,11.695121951219512,29.926829268292682,41.6219512195122,22.621951219512194,8.036585365853659,5.2926829268292686,15.585365853658537,20.585365853658537,95.1829268292683
1068,2011,DET,25,66,41,0.379,0.438,0.457,0.346,0.752,0.51,46.818,241.8939393939394,34.71212121212121,79.27272727272727,29.90909090909091,65.39393939393939,4.803030303030303,13.878787878787879,16.636363636363637,22.136363636363637,11.742424242424242,28.515151515151516,40.25757575757576,18.666666666666668,6.96969696969697,4.212121212121212,15.651515151515152,19.59090909090909,90.86363636363636
1069,2009,SAC,25,82,57,0.305,0.456,0.483,0.349,0.726,0.528,49.094,242.4390243902439,38.34146341463415,84.08536585365853,32.46341463414634,67.21951219512195,5.878048780487805,16.865853658536587,17.4390243902439,24.01219512195122,11.914634146341463,30.70731707317073,42.6219512195122,20.475609756097562,6.878048780487805,4.463414634146342,14.951219512195122,22.28048780487805,100.0
1070,2003,WAS,25,82,57,0.305,0.421,0.44,0.341,0.714,0.5,45.371,241.82926829268294,33.63414634146341,79.95121951219512,28.353658536585368,64.47560975609755,5.280487804878049,15.475609756097562,19.25609756097561,26.963414634146343,13.597560975609756,29.170731707317074,42.76829268292683,18.74390243902439,8.939024390243903,4.951219512195122,17.548780487804876,20.878048780487806,91.8048780487805
1071,2002,MIA,25,82,57,0.305,0.412,0.432,0.316,0.765,0.483,43.916,241.82926829268294,32.78048780487805,79.47560975609755,28.536585365853657,66.0609756097561,4.2439024390243905,13.414634146341463,15.75609756097561,20.597560975609756,11.560975609756097,30.048780487804876,41.609756097560975,18.304878048780488,7.219512195121951,3.951219512195122,14.231707317073171,22.634146341463413,85.5609756097561
1072,2000,ATL,25,82,57,0.305,0.431,0.443,0.357,0.759,0.5,45.628,240.609756097561,35.073170731707314,81.3170731707317,31.01219512195122,69.9390243902439,4.060975609756097,11.378048780487806,16.75609756097561,22.085365853658537,12.536585365853659,30.365853658536587,42.90243902439025,19.01219512195122,7.7317073170731705,4.719512195121951,16.682926829268293,22.71951219512195,90.96341463414635
1073,1998,MIN,25,50,25,0.5,0.425,0.438,0.298,0.743,0.481,43.887,240.5,36.76,86.54,34.32,78.34,2.44,8.2,16.98,22.86,15.08,27.84,42.92,24.36,8.52,5.44,12.82,23.7,92.94
1074,1998,SEA,25,50,25,0.5,0.442,0.47,0.344,0.681,0.519,48.051,242.0,35.12,79.52,28.94,61.54,6.18,17.98,18.44,27.08,13.52,28.44,41.96,21.74,7.86,4.02,15.3,20.94,94.86
1075,1995,MIL,25,82,57,0.305,0.467,0.493,0.338,0.738,0.534,49.499,240.609756097561,37.0,79.14634146341463,32.646341463414636,66.26829268292683,4.353658536585366,12.878048780487806,17.21951219512195,23.341463414634145,11.865853658536585,26.390243902439025,38.25609756097561,21.402439024390244,7.097560975609756,3.7439024390243905,15.792682926829269,23.695121951219512,95.57317073170732
1076,1993,PHI,25,82,57,0.305,0.455,0.474,0.338,0.714,0.518,47.837,241.52439024390245,37.84146341463415,83.15853658536585,33.96341463414634,71.67073170731707,3.8780487804878048,11.487804878048781,18.402439024390244,25.75609756097561,12.341463414634147,29.195121951219512,41.53658536585366,22.28048780487805,8.085365853658537,6.402439024390244,16.682926829268293,18.146341463414632,97.96341463414635
1077,1992,SAC,25,82,57,0.305,0.463,0.478,0.332,0.762,0.53,48.059,241.21951219512195,40.97560975609756,88.58536585365853,37.78048780487805,78.97560975609755,3.1951219512195124,9.609756097560975,22.74390243902439,29.841463414634145,13.865853658536585,27.817073170731707,41.68292682926829,25.304878048780488,9.365853658536585,4.2439024390243905,16.634146341463413,25.426829268292682,107.89024390243902
1078,1991,WSB,25,82,57,0.305,0.461,0.476,0.272,0.778,0.514,47.076,242.1341463414634,41.02439024390244,89.03658536585365,39.24390243902439,82.48780487804878,1.7804878048780488,6.548780487804878,18.548780487804876,23.853658536585368,13.036585365853659,28.597560975609756,41.63414634146341,24.524390243902438,8.695121951219512,5.146341463414634,15.292682926829269,22.585365853658537,102.3780487804878
1079,1990,SAC,25,82,57,0.305,0.453,0.46,0.374,0.732,0.512,46.847,240.3048780487805,37.63414634146341,83.14634146341463,35.0,76.09756097560975,2.6341463414634148,7.048780487804878,18.78048780487805,25.670731707317074,12.524390243902438,27.048780487804876,39.573170731707314,24.28048780487805,7.695121951219512,6.2560975609756095,15.512195121951219,25.304878048780488,96.6829268292683
1080,1982,SDC,25,82,57,0.305,0.475,0.483,0.244,0.724,0.518,47.904,241.82926829268294,44.207317073170735,93.09756097560975,43.426829268292686,89.90243902439025,0.7804878048780488,3.1951219512195124,19.378048780487806,26.76829268292683,17.0,25.70731707317073,42.707317073170735,25.451219512195124,10.0,4.975609756097561,19.51219512195122,27.853658536585368,108.57317073170732
1081,1981,UTA,25,82,57,0.305,0.494,0.498,0.227,0.751,0.538,49.557,241.21951219512195,44.86585365853659,90.8048780487805,44.59756097560975,89.6219512195122,0.2682926829268293,1.1829268292682926,20.902439024390244,27.829268292682926,13.987804878048781,28.804878048780488,42.792682926829265,23.109756097560975,8.536585365853659,4.353658536585366,17.5,26.78048780487805,110.90243902439025
